,rating_diff,duration (seconds),avg_time_per_move,opponent_rating,time_from_the_last_game,player_color,player_result
358,-20,636.0,8.046511627906979,1230,4.116666666666666,black,Loss
359,4,269.0,7.284999999999997,1214,699.9833333333333,white,Win
360,24,545.0,10.819047619047618,1202,0.15,white,Win
361,-36,748.0,7.129032258064517,1254,1559.3833333333334,black,Loss
362,-39,539.0,9.671428571428574,1250,687.7,white,Loss
363,-38,181.0,4.018181818181822,1242,0.05,white,Loss
364,-27,952.0,8.134848484848485,1223,1803.7166666666667,black,Loss
365,11,696.0,7.625925925925926,1193,301.9833333333333,white,Win
366,-9,308.0,6.063999999999998,1205,2.8833333333333333,white,Loss
367,-9,925.0,12.05909090909091,1205,0.1666666666666666,black,Draw
368,7,961.0,7.709722222222224,1197,833.2333333333333,black,Win
369,-7,601.0,6.037037037037038,1203,189.61666666666667,black,Loss
370,33,466.0,9.373913043478264,1171,195.36666666666667,white,Win
371,25,615.0,8.047058823529413,1187,0.5666666666666667,black,Win
372,7,648.0,18.55,1196,0.1833333333333333,white,Loss
373,-9,979.0,8.074603174603176,1204,0.2333333333333333,black,Loss
374,23,954.0,11.86285714285714,1180,882.2,white,Win
375,4,385.0,5.164999999999999,1191,3.05,white,Loss
376,-12,188.0,2.700000000000008,1199,0.1166666666666666,black,Loss
377,-4,182.0,9.283333333333337,1183,481.3833333333333,black,Loss
378,23,616.0,12.157142857142857,1164,2.1333333333333333,black,Win
379,-39,901.0,7.8554054054054046,1219,3.2,white,Loss
380,-25,469.0,13.372727272727277,1197,796.85,white,Loss
381,-36,826.0,10.0,1200,0.1333333333333333,black,Loss
382,-1,711.0,10.383870967741936,1157,0.4,white,Loss
383,23,539.0,9.217857142857142,1141,747.0833333333334,black,Win
384,-15,961.0,16.171875,1171,1.25,white,Loss
385,4,1053.0,13.052777777777775,1160,722.7666666666667,black,Win
386,-12,575.0,9.915625,1168,0.15,white,Loss
387,-10,783.0,9.261764705882351,1158,29.03333333333333,black,Loss
388,16,796.0,9.54074074074074,1132,1265.35,black,Draw
389,-30,844.0,13.575757575757573,1170,1.7833333333333334,white,Loss
390,-40,1055.0,8.198630136986301,1173,56.5,white,Loss
391,11,482.0,9.315384615384612,1130,167.91666666666666,white,Win
392,3,1167.0,13.95897435897436,1146,0.6,black,Win
393,68,504.0,6.6085714285714285,1081,17.8,black,Loss
394,23,793.0,8.964102564102564,1125,292.31666666666666,white,Draw
